14:33:16(450) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:33:16(450) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
14:33:16(450) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:33:16(465) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
14:37:06(588) , [EZNET:EVENT]  =========================================================
14:37:06(589) , [EZNET:EVENT]  
14:37:06(604) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
14:37:06(604) , [EZNET:EVENT]  
14:37:06(604) , [EZNET:EVENT]  =========================================================
14:37:06(604) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
14:37:06(604) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
14:37:06(610) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
14:37:06(610) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
14:37:06(610) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:37:06(610) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
14:37:06(610) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:37:06(626) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
14:46:26(261) , [EZNET:EVENT]  =========================================================
14:46:26(262) , [EZNET:EVENT]  
14:46:26(281) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
14:46:26(281) , [EZNET:EVENT]  
14:46:26(281) , [EZNET:EVENT]  =========================================================
14:46:26(281) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
14:46:26(281) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
14:46:26(293) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
14:46:26(293) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
14:46:26(293) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:46:26(293) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
14:46:26(293) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:46:26(308) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
14:47:24(626) , [EZNET:EVENT]  =========================================================
14:47:24(626) , [EZNET:EVENT]  
14:47:24(646) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
14:47:24(646) , [EZNET:EVENT]  
14:47:24(646) , [EZNET:EVENT]  =========================================================
14:47:24(646) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
14:47:24(646) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
14:47:24(665) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
14:47:24(665) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
14:47:24(665) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:47:24(665) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
14:47:24(665) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:47:24(684) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
14:50:51(927) , [EZNET:EVENT]  =========================================================
14:50:51(927) , [EZNET:EVENT]  
14:50:51(948) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
14:50:51(948) , [EZNET:EVENT]  
14:50:51(948) , [EZNET:EVENT]  =========================================================
14:50:51(948) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
14:50:51(948) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
14:50:51(966) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
14:50:51(966) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
14:50:51(966) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:50:51(966) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
14:50:51(966) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:50:51(985) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
14:52:05(828) , [EZNET:EVENT]  =========================================================
14:52:05(829) , [EZNET:EVENT]  
14:52:05(848) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
14:52:05(848) , [EZNET:EVENT]  
14:52:05(848) , [EZNET:EVENT]  =========================================================
14:52:05(848) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
14:52:05(848) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
14:52:05(868) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
14:52:05(868) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
14:52:05(868) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:52:05(868) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
14:52:05(868) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:52:05(884) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
14:52:50(566) , [EZNET:EVENT]  =========================================================
14:52:50(566) , [EZNET:EVENT]  
14:52:50(579) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
14:52:50(579) , [EZNET:EVENT]  
14:52:50(579) , [EZNET:EVENT]  =========================================================
14:52:50(579) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
14:52:50(579) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
14:52:50(590) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
14:52:50(590) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
14:52:50(590) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:52:50(590) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
14:52:50(590) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:52:50(609) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
14:55:25(213) , [EZNET:EVENT]  =========================================================
14:55:25(213) , [EZNET:EVENT]  
14:55:25(230) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
14:55:25(230) , [EZNET:EVENT]  
14:55:25(230) , [EZNET:EVENT]  =========================================================
14:55:25(230) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
14:55:25(230) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
14:55:25(235) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
14:55:25(235) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
14:55:25(235) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:55:25(235) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
14:55:25(235) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:55:25(248) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
14:56:51(661) , [EZNET:EVENT]  =========================================================
14:56:51(661) , [EZNET:EVENT]  
14:56:51(680) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
14:56:51(680) , [EZNET:EVENT]  
14:56:51(680) , [EZNET:EVENT]  =========================================================
14:56:51(680) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
14:56:51(680) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
14:56:51(684) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
14:56:51(684) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
14:56:51(684) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:56:51(684) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
14:56:51(684) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:56:51(705) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
14:57:55(995) , [EZNET:EVENT]  =========================================================
14:57:55(995) , [EZNET:EVENT]  
14:57:56(017) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
14:57:56(017) , [EZNET:EVENT]  
14:57:56(017) , [EZNET:EVENT]  =========================================================
14:57:56(017) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
14:57:56(017) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
14:57:56(036) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
14:57:56(036) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
14:57:56(036) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:57:56(036) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
14:57:56(036) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:57:56(055) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
14:59:16(150) , [EZNET:EVENT]  =========================================================
14:59:16(150) , [EZNET:EVENT]  
14:59:16(171) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
14:59:16(171) , [EZNET:EVENT]  
14:59:16(171) , [EZNET:EVENT]  =========================================================
14:59:16(171) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
14:59:16(171) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
14:59:16(191) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
14:59:16(191) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
14:59:16(191) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:59:16(191) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
14:59:16(191) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:59:16(208) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
14:59:49(706) , [EZNET:EVENT]  =========================================================
14:59:49(706) , [EZNET:EVENT]  
14:59:49(730) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
14:59:49(730) , [EZNET:EVENT]  
14:59:49(730) , [EZNET:EVENT]  =========================================================
14:59:49(730) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
14:59:49(730) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
14:59:49(750) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
14:59:49(750) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
14:59:49(750) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:59:49(750) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
14:59:49(750) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
14:59:49(758) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
15:04:06(553) , [EZNET:EVENT]  =========================================================
15:04:06(553) , [EZNET:EVENT]  
15:04:06(573) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
15:04:06(573) , [EZNET:EVENT]  
15:04:06(573) , [EZNET:EVENT]  =========================================================
15:04:06(573) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
15:04:06(573) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
15:04:06(589) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
15:04:06(589) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
15:04:06(589) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
15:04:06(589) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
15:04:06(589) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
15:04:06(603) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
15:24:06(560) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
15:34:06(916) , [EZNET:EVENT]  =========================================================
15:34:06(917) , [EZNET:EVENT]  
15:34:06(929) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
15:34:06(929) , [EZNET:EVENT]  
15:34:06(929) , [EZNET:EVENT]  =========================================================
15:34:06(929) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
15:34:06(929) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
15:34:06(942) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
15:34:06(942) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
15:34:06(942) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
15:34:06(942) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
15:34:06(942) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
15:34:06(956) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
15:51:56(366) , [EZNET:EVENT]  =========================================================
15:51:56(366) , [EZNET:EVENT]  
15:51:56(388) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
15:51:56(388) , [EZNET:EVENT]  
15:51:56(388) , [EZNET:EVENT]  =========================================================
15:51:56(388) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
15:51:56(388) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
15:51:56(404) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
15:51:56(404) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
15:51:56(404) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
15:51:56(404) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
15:51:56(404) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
15:51:56(427) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
15:54:57(549) , [EZNET:EVENT]  =========================================================
15:54:57(549) , [EZNET:EVENT]  
15:54:57(556) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
15:54:57(556) , [EZNET:EVENT]  
15:54:57(556) , [EZNET:EVENT]  =========================================================
15:54:57(556) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
15:54:57(556) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
15:54:57(571) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
15:54:57(571) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
15:54:57(571) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
15:54:57(571) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
15:54:57(571) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
15:54:57(590) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
16:06:14(012) , [EZNET:EVENT]  =========================================================
16:06:14(012) , [EZNET:EVENT]  
16:06:14(021) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
16:06:14(021) , [EZNET:EVENT]  
16:06:14(021) , [EZNET:EVENT]  =========================================================
16:06:14(021) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
16:06:14(021) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
16:06:14(037) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
16:06:14(037) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
16:06:14(037) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
16:06:14(037) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
16:06:14(037) , [EZGEM:ASSIS]  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
16:06:14(059) , [EZNET:EVENT]  SVID=0, CEID=0, ECID=0, ALID=0
16:18:37(513) , [EZNET:EVENT]  =========================================================
16:18:37(513) , [EZNET:EVENT]  
16:18:37(536) , [EZNET:EVENT]  [ EZGEM PLUS(+) Version = 2.2.4 { 2025/05/25 } (DLL) ]
16:18:37(536) , [EZNET:EVENT]  
16:18:37(536) , [EZNET:EVENT]  =========================================================
16:18:37(536) , [EZNET:EVENT]  PRODUCT TYPE : EVALUATION
16:18:37(536) , [HSMS:EVENT ]  Waiting for a connection. (PORT=5000)
16:18:37(552) , [EZNET:EVENT]  FormatCheck NOT Active.   Refer to SetFormatCheck()/SetFormatFile().
16:18:37(552) , [EZNET:EVENT]  EZGEM.INI file NOT found (Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.INI
16:18:37(552) , [EZNET:EVENT]  Reading Report File.  Path=D:\01. ARAM VINA\04. PROJECT CLONE\10. VSP-88D-CS-VER1\VSP_88D_CS_Ver1\20_PROG\VSP-88D-CS\VSP-88D-CS\bin\Debug\net8.0-windows\EZGEM.RPT
16:18:37(552) , [EZGEM:ASSIS]  [GEM:CONFIG] EZGEM.RPT File Not Found
